price,latitude,longitude,bedrooms,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Bronx,neighbourhood_group_cleansed_Brooklyn,neighbourhood_group_cleansed_Manhattan,neighbourhood_group_cleansed_Queens,neighbourhood_group_cleansed_Staten Island
48.0,40.79598,-73.97161,0.0,30.0,120.0,3.0,0.12,82,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.66849037946937,-73.9487383115805,,30.0,365.0,29.0,2.43,0,4.83,4.83,4.86,4.72,4.55,0,0,1,0,0,1,0,0,0
66.0,40.7994561,-73.95972689999999,2.0,30.0,365.0,44.0,3.3,262,4.43,4.39,4.64,4.5,4.68,0,0,1,0,0,0,1,0,0
292.0,40.79286,-73.96823,1.0,2.0,28.0,270.0,3.66,224,4.96,4.94,4.99,4.99,4.97,0,0,1,0,0,0,1,0,0
100.0,40.79047,-73.9704,2.0,90.0,1125.0,2.0,0.31,365,5.0,4.5,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
36.0,40.68105,-73.88249,1.0,30.0,365.0,17.0,0.64,365,4.53,4.76,4.76,4.71,4.18,0,0,1,0,0,1,0,0,0
70.0,40.694641096921984,-73.86183637154954,1.0,30.0,365.0,3.0,0.4,264,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,0,1,0
,40.85235,-73.93402,1.0,30.0,365.0,1.0,0.03,0,2.0,2.0,3.0,2.804799999999999,3.0,0,0,1,0,0,0,1,0,0
215.0,40.7618663,-73.9638512,0.0,31.0,1125.0,0.0,,342,,,,,,1,0,0,0,0,0,1,0,0
250.0,40.6772,-73.98259,3.0,30.0,60.0,34.0,0.29,2,4.91,4.97,5.0,4.97,5.0,1,0,0,0,0,1,0,0,0
,40.7635,-73.82608,,30.0,365.0,40.0,1.32,29,4.75,4.58,4.68,4.85,4.88,0,0,1,0,0,0,0,1,0
235.0,40.79567803037192,-73.97206421508194,1.0,2.0,365.0,8.0,1.67,34,4.88,4.88,4.75,4.88,4.75,1,0,0,0,0,0,1,0,0
150.0,40.79495,-73.97237,1.0,30.0,60.0,95.0,0.86,230,4.85,4.89,4.88,4.86,4.96,1,0,0,0,0,0,1,0,0
502.0,40.7616755566297,-73.96238534448206,2.0,2.0,90.0,0.0,,166,,,,,,1,0,0,0,0,0,1,0,0
85.0,40.7865259,-73.9738545,0.0,30.0,365.0,0.0,,191,,,,,,1,0,0,0,0,0,1,0,0
,40.72525,-73.95058,1.0,30.0,365.0,1.0,0.1,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
300.0,40.76223,-73.975681,2.0,31.0,1125.0,0.0,,321,,,,,,1,0,0,0,0,0,1,0,0
48.0,40.79576,-73.97157,0.0,30.0,120.0,3.0,0.32,200,4.67,4.67,5.0,4.33,5.0,1,0,0,0,0,0,1,0,0
195.0,40.778797,-73.976624,2.0,30.0,60.0,3.0,0.1,134,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
75.0,40.80126027106152,-73.96250500989856,1.0,30.0,365.0,0.0,,365,,,,,,0,0,1,0,0,0,1,0,0
99.0,40.70003,-73.84181,1.0,30.0,365.0,60.0,1.82,281,4.95,4.97,4.92,4.93,4.82,1,0,0,0,0,0,0,1,0
231.0,40.76279,-73.9635,1.0,31.0,1125.0,0.0,,66,,,,,,1,0,0,0,0,0,1,0,0
130.0,40.59922,-73.93158,3.0,30.0,365.0,1.0,0.03,361,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.69376,-73.90709,1.0,30.0,30.0,2.0,0.04,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.79723,-73.96101,1.0,30.0,1125.0,2.0,0.02,0,4.5,4.5,5.0,5.0,4.0,1,0,0,0,0,0,1,0,0
,40.71203,-73.9464,,30.0,1125.0,74.0,0.88,0,4.72,4.8,4.97,4.93,4.89,0,0,1,0,0,1,0,0,0
,40.82046,-73.94337,,30.0,1125.0,32.0,0.45,0,4.84,4.78,4.78,5.0,4.69,1,0,0,0,0,0,1,0,0
,40.76164,-73.99683,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
170.0,40.7451188878244,-73.89442891211789,1.0,30.0,31.0,2.0,0.29,90,5.0,5.0,5.0,5.0,4.5,0,0,1,0,0,0,0,1,0
100.0,40.67393,-73.98125,1.0,30.0,365.0,5.0,0.33,278,4.8,4.4,4.8,5.0,5.0,1,0,0,0,0,1,0,0,0
95.0,40.80181,-73.96611,1.0,30.0,365.0,0.0,,365,,,,,,0,0,1,0,0,0,1,0,0
145.0,40.789369365464886,-73.96995970924239,1.0,30.0,365.0,0.0,,65,,,,,,1,0,0,0,0,0,1,0,0
,40.66923,-73.98134,1.0,30.0,1125.0,99.0,0.95,0,4.53,4.49,4.84,4.89,4.85,0,0,1,0,0,1,0,0,0
,40.67304,-73.95777,1.0,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.80197,-73.95078,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.77254,-73.99051,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.73967,-73.98081,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.71224,-73.95838,,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
100.0,40.69179,-73.83451,1.0,30.0,1125.0,66.0,2.97,333,4.73,4.65,4.94,4.95,4.67,1,0,0,0,0,0,0,1,0
833.0,40.67847271627488,-73.97867357737026,5.0,30.0,365.0,0.0,,178,,,,,,1,0,0,0,0,1,0,0,0
139.0,40.66766,-73.83593,1.0,30.0,1125.0,6.0,0.81,270,3.5,4.0,3.67,3.67,3.5,1,0,0,0,0,0,0,1,0
,40.78221,-73.95383,,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
160.0,40.76275,-73.96261,0.0,30.0,365.0,0.0,,364,,,,,,1,0,0,0,0,0,1,0,0
236.0,40.6951836,-73.8409908,2.0,30.0,365.0,13.0,1.37,63,4.77,4.69,5.0,5.0,4.69,1,0,0,0,0,0,0,1,0
220.0,40.79067,-73.97028,2.0,90.0,1125.0,6.0,0.18,139,4.83,4.83,5.0,4.83,5.0,1,0,0,0,0,0,1,0,0
160.0,40.67818,-73.86675,2.0,30.0,1125.0,40.0,1.62,154,4.88,4.85,4.9,4.95,4.7,1,0,0,0,0,1,0,0,0
145.0,40.78378,-73.97624,1.0,30.0,1125.0,238.0,2.54,240,4.61,4.39,4.76,4.72,4.96,1,0,0,0,0,0,1,0,0
199.0,40.79381983032517,-73.97607763704256,0.0,30.0,365.0,11.0,0.79,269,4.0,3.55,4.45,4.55,4.45,1,0,0,0,0,0,1,0,0
,40.78065,-73.98788,1.0,90.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.70817,-74.005,,30.0,1125.0,12.0,0.14,0,4.83,4.83,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.77431,-73.98819,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.77769,-73.97751,1.0,30.0,1125.0,2.0,0.02,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.70307,-73.89601,,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,0,1,0
,40.68863,-73.9287,,30.0,1125.0,4.0,0.05,0,4.75,4.75,5.0,5.0,4.25,0,0,1,0,0,1,0,0,0
215.0,40.68428,-73.98753,2.0,30.0,365.0,6.0,0.19,310,4.83,5.0,5.0,4.83,5.0,1,0,0,0,0,1,0,0,0
,40.67747,-73.91064,1.0,30.0,180.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
500.0,40.68461,-73.98984,3.0,30.0,1125.0,1.0,0.16,239,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
93.0,40.79835632213539,-73.96114339099628,5.0,30.0,180.0,0.0,,342,,,,,,0,0,1,0,0,0,1,0,0
,40.70368,-73.94157,,30.0,1125.0,22.0,0.26,0,4.82,4.86,4.95,4.95,4.55,0,0,1,0,0,1,0,0,0
189.0,40.79228,-73.97133,1.0,30.0,30.0,0.0,,53,,,,,,1,0,0,0,0,0,1,0,0
195.0,40.78803,-73.97183,1.0,30.0,365.0,0.0,,347,,,,,,1,0,0,0,0,0,1,0,0
,40.75882233970975,-73.98495523477513,2.0,1.0,1125.0,0.0,,181,,,,,,0,0,1,0,0,0,1,0,0
179.0,40.6927268,-73.8448147,3.0,30.0,365.0,12.0,1.61,270,4.42,4.83,4.25,4.42,4.33,1,0,0,0,0,0,0,1,0
185.0,40.79559,-73.96871,2.0,30.0,1125.0,0.0,,364,,,,,,1,0,0,0,0,0,1,0,0
,40.68596,-73.96443,2.0,30.0,1125.0,7.0,0.07,0,4.86,4.86,5.0,5.0,4.71,1,0,0,0,0,1,0,0,0
772.0,40.68714140773454,-73.98207953226012,3.0,3.0,30.0,10.0,4.48,116,4.9,5.0,4.8,4.9,5.0,1,0,0,0,0,1,0,0,0
60.0,40.63756,-73.95839,1.0,30.0,1125.0,2.0,0.08,340,4.5,4.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
57.0,40.698947,-73.89332519999999,1.0,30.0,30.0,11.0,0.77,364,5.0,4.91,5.0,5.0,4.91,0,0,1,0,0,0,0,1,0
100.0,40.64222,-73.93984,1.0,30.0,60.0,119.0,1.36,90,4.46,4.45,4.92,4.86,4.38,1,0,0,0,0,1,0,0,0
200.0,40.6648583,-73.98473609999999,1.0,30.0,365.0,0.0,,364,,,,,,1,0,0,0,0,1,0,0,0
70.0,40.64128,-73.90671,1.0,30.0,365.0,3.0,0.52,239,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
165.0,40.60761,-73.91561,1.0,30.0,365.0,30.0,1.68,0,4.81,4.9,4.87,4.97,4.77,1,0,0,0,0,1,0,0,0
,40.81389,-73.95421,2.0,30.0,1125.0,27.0,0.29,0,4.48,4.41,4.74,4.74,4.33,1,0,0,0,0,0,1,0,0
,40.69413,-73.95731,,30.0,1125.0,5.0,0.05,0,4.6,4.8,5.0,4.6,3.8,1,0,0,0,0,1,0,0,0
,40.83335,-73.94344,2.0,30.0,1125.0,5.0,0.06,0,4.8,4.4,5.0,5.0,4.6,1,0,0,0,0,0,1,0,0
,40.70732,-73.95449,,30.0,60.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
165.0,40.78547,-73.97488,1.0,30.0,365.0,17.0,0.24,364,4.71,4.71,4.82,4.94,4.82,1,0,0,0,0,0,1,0,0
606.0,40.7666668,-73.96559789999999,4.0,2.0,365.0,0.0,,317,,,,,,1,0,0,0,0,0,1,0,0
68.0,40.61915740394875,-73.96158625414056,1.0,31.0,90.0,0.0,,364,,,,,,0,0,1,0,0,1,0,0,0
,40.72747,-73.98609,,30.0,1125.0,6.0,0.08,0,5.0,4.33,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
,40.70082,-73.98382,1.0,30.0,180.0,2.0,0.03,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.72657,-73.95313,1.0,30.0,30.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.81634,-73.94418,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.82957,-73.90353,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,1,0,0,0,0
899.0,40.76732,-73.96482,4.0,2.0,365.0,15.0,3.02,329,4.93,4.71,4.93,5.0,5.0,1,0,0,0,0,0,1,0,0
61.0,40.704023976501325,-73.89954130505915,4.0,30.0,365.0,0.0,,281,,,,,,0,0,1,0,0,0,0,1,0
856.0,40.76549416301648,-73.96480150204125,4.0,30.0,365.0,4.0,0.52,270,4.75,4.25,4.75,4.25,5.0,1,0,0,0,0,0,1,0,0
300.0,40.68482,-73.98864,2.0,30.0,1125.0,12.0,0.13,310,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.83202,-73.94414,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.80324,-73.96517,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.67789,-73.98517,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.77048,-73.955,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.70285,-73.90973,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
164.0,40.69854606576296,-73.8381898176871,1.0,2.0,365.0,14.0,2.11,236,4.93,5.0,5.0,5.0,4.79,1,0,0,0,0,0,0,1,0
250.0,40.66139,-73.99445,1.0,30.0,120.0,0.0,,111,,,,,,1,0,0,0,0,1,0,0,0
210.0,40.66526,-73.98915,1.0,30.0,31.0,0.0,,123,,,,,,1,0,0,0,0,1,0,0,0
700.0,40.68591,-73.99053,2.0,30.0,90.0,24.0,0.53,364,4.67,4.79,4.71,4.79,4.88,1,0,0,0,0,1,0,0,0
42.0,40.80134,-73.96592,1.0,30.0,365.0,0.0,,269,,,,,,0,0,1,0,0,0,1,0,0
,40.70565869496176,-74.00990057822345,,30.0,31.0,1.0,0.13,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
164.0,40.78271,-73.9726,1.0,30.0,365.0,3.0,0.21,180,4.33,3.67,5.0,5.0,4.67,1,0,0,0,0,0,1,0,0
78.0,40.79758,-73.97113,0.0,30.0,90.0,0.0,,207,,,,,,1,0,0,0,0,0,1,0,0
,40.85358,-73.93004,,30.0,365.0,230.0,2.5,0,4.82,4.84,4.88,4.86,4.64,0,0,1,0,0,0,1,0,0
,40.64861,-73.95903,1.0,30.0,62.0,8.0,0.11,0,4.25,3.75,5.0,4.5,4.5,1,0,0,0,0,1,0,0,0
,40.77321,-73.9177,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
,40.78963,-73.97898,2.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.76463,-73.9552,,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.75508,-73.92918,1.0,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,0,1,0
,40.71969,-73.9562,1.0,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
148.0,40.66108581970576,-73.89780850447343,2.0,3.0,1125.0,17.0,1.8,343,4.94,5.0,5.0,4.94,4.82,0,0,1,0,0,1,0,0,0
499.0,40.67269,-73.98279,3.0,30.0,365.0,0.0,,31,,,,,,1,0,0,0,0,1,0,0,0
282.0,40.67575,-73.98317,2.0,30.0,80.0,3.0,0.03,201,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
487.0,40.64045,-73.93956,3.0,2.0,28.0,28.0,1.94,325,4.96,5.0,5.0,5.0,4.71,1,0,0,0,0,1,0,0,0
180.0,40.69822977614926,-73.83929984205926,2.0,30.0,60.0,5.0,0.36,178,4.6,4.4,4.8,4.8,4.4,1,0,0,0,0,0,0,1,0
95.0,40.80015,-73.96299,1.0,30.0,180.0,0.0,,354,,,,,,0,0,1,0,0,0,1,0,0
91.0,40.79995958426273,-73.96393418269243,3.0,30.0,180.0,0.0,,279,,,,,,0,0,1,0,0,0,1,0,0
,40.79229174125168,-73.84007582970672,1.0,30.0,360.0,15.0,1.61,0,5.0,4.93,4.93,4.93,4.93,1,0,0,0,0,0,0,1,0
750.0,40.68391,-73.9919,4.0,30.0,30.0,15.0,0.19,148,4.87,4.47,4.8,4.8,4.93,1,0,0,0,0,1,0,0,0
53.0,40.79762,-73.97203,0.0,30.0,120.0,2.0,0.06,156,5.0,4.5,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
175.0,40.69521,-73.83446,1.0,30.0,120.0,14.0,0.93,364,4.29,4.07,4.71,4.57,4.36,1,0,0,0,0,0,0,1,0
,40.70707,-73.95014,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.67883,-73.97079,2.0,30.0,1125.0,4.0,0.04,0,5.0,4.75,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.76505916733527,-73.96123405058734,,30.0,60.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
260.0,40.65958,-73.99903,3.0,30.0,30.0,2.0,0.03,177,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
177.0,40.66532516479492,-73.9831314086914,2.0,30.0,365.0,0.0,,361,,,,,,1,0,0,0,0,1,0,0,0
425.0,40.79283,-73.9719,2.0,90.0,1125.0,1.0,0.02,358,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
254.0,40.78986,-73.97314,1.0,31.0,1125.0,1.0,0.02,311,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
475.0,40.7653,-73.97642,0.0,7.0,28.0,4.0,0.11,364,4.5,5.0,5.0,4.5,5.0,1,0,0,0,0,0,1,0,0
602.0,40.79233190968632,-73.97237807749934,2.0,1.0,365.0,6.0,2.02,225,5.0,5.0,5.0,5.0,4.67,1,0,0,0,0,0,1,0,0
120.0,40.66975074598789,-73.89010820195904,1.0,30.0,365.0,47.0,1.5,93,4.7,4.7,4.89,4.87,4.36,0,0,1,0,0,1,0,0,0
70.0,40.70410177226719,-73.8973481679182,1.0,30.0,365.0,0.0,,188,,,,,,0,0,1,0,0,0,0,1,0
56.0,40.62342926999823,-73.90980688892915,0.0,30.0,365.0,1.0,0.53,157,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
317.0,40.7633888,-73.9596248,2.0,31.0,1125.0,0.0,,257,,,,,,1,0,0,0,0,0,1,0,0
300.0,40.675797,-73.998322,2.0,30.0,365.0,65.0,2.76,178,4.89,4.86,4.89,4.82,4.88,1,0,0,0,0,1,0,0,0
69.0,40.68848,-73.86521,1.0,30.0,180.0,40.0,1.27,180,4.65,4.68,5.0,4.95,4.43,1,0,0,0,0,0,0,1,0
304.0,40.787867,-73.9688382,1.0,31.0,1125.0,0.0,,51,,,,,,1,0,0,0,0,0,1,0,0
150.0,40.79086,-73.97214,1.0,30.0,1125.0,10.0,0.18,340,4.6,4.6,5.0,4.9,4.9,1,0,0,0,0,0,1,0,0
250.0,40.68397,-73.83886,3.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,0,0,1,0
116.0,40.73530613302552,-73.88583649321741,1.0,30.0,365.0,0.0,,270,,,,,,0,0,1,0,0,0,0,1,0
,40.78895,-73.93942,,30.0,100.0,20.0,1.68,0,4.75,4.25,4.75,4.95,4.3,0,0,1,0,0,0,1,0,0
,40.6110760011239,-73.97951825279341,4.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
60.0,40.76777,-73.92523,1.0,30.0,365.0,93.0,3.33,0,4.35,4.22,4.82,4.76,4.88,0,0,1,0,0,0,0,1,0
101.0,40.74668,-73.88773,1.0,30.0,365.0,0.0,,270,,,,,,0,0,1,0,0,0,0,1,0
49.0,40.6987747,-73.8944851,1.0,30.0,365.0,2.0,0.26,365,3.5,4.0,3.5,4.0,4.0,0,0,1,0,0,0,0,1,0
130.0,40.79706071430436,-73.96556345123719,1.0,30.0,365.0,11.0,0.95,362,4.82,4.82,4.64,4.82,4.82,0,0,1,0,0,0,1,0,0
1129.0,40.76423824356572,-73.97634177617803,4.0,1.0,1125.0,0.0,,350,,,,,,1,0,0,0,0,0,1,0,0
53.0,40.62944,-73.95639,1.0,30.0,30.0,7.0,0.06,365,4.57,4.14,4.14,4.57,4.57,0,0,1,0,0,1,0,0,0
80.0,40.65055,-74.00174,2.0,30.0,100.0,67.0,0.86,347,4.18,4.36,4.76,4.72,4.36,1,0,0,0,0,1,0,0,0
226.0,40.7911888,-73.9737101,1.0,31.0,1125.0,0.0,,62,,,,,,1,0,0,0,0,0,1,0,0
115.0,40.64943,-73.93557,1.0,30.0,90.0,142.0,1.08,365,4.7,4.83,4.88,4.88,4.29,1,0,0,0,0,1,0,0,0
116.0,40.6324263,-73.9228251,2.0,30.0,1111.0,0.0,,365,,,,,,1,0,0,0,0,1,0,0,0
,40.71153,-73.96274,,30.0,1125.0,6.0,0.06,0,4.5,4.5,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
,40.73579,-73.98175,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.73203,-73.95726,1.0,30.0,1125.0,2.0,0.02,0,5.0,4.5,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.63014,-74.027,1.0,30.0,34.0,9.0,0.09,0,3.89,3.78,4.33,4.56,4.78,1,0,0,0,0,1,0,0,0
,40.72891,-73.97977,,30.0,1125.0,18.0,0.19,0,4.67,4.56,5.0,4.94,4.89,0,0,1,0,0,0,1,0,0
,40.8038,-73.95681,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
100.0,40.80064,-73.96469,1.0,30.0,365.0,30.0,2.44,179,4.47,4.5,4.53,4.77,4.7,1,0,0,0,0,0,1,0,0
65.0,40.7041309,-73.871612,1.0,30.0,90.0,0.0,,363,,,,,,0,0,1,0,0,0,0,1,0
75.0,40.64523,-73.93174,1.0,30.0,1125.0,24.0,1.99,210,4.75,4.58,4.88,4.88,4.33,1,0,0,0,0,1,0,0,0
,40.72443,-73.9872,2.0,30.0,120.0,14.0,0.15,0,4.64,4.57,4.64,4.71,5.0,1,0,0,0,0,0,1,0,0
425.0,40.6595,-73.99216,3.0,30.0,365.0,74.0,1.99,365,4.97,4.92,4.99,4.99,4.76,1,0,0,0,0,1,0,0,0
65.0,40.73001266493544,-73.9537100255352,1.0,30.0,1125.0,195.0,1.84,0,4.91,4.84,4.92,4.95,4.94,0,0,1,0,0,1,0,0,0
343.0,40.789855,-73.973142,1.0,31.0,1125.0,0.0,,226,,,,,,1,0,0,0,0,0,1,0,0
281.0,40.6389193,-73.9200735,3.0,30.0,365.0,1.0,0.17,270,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
40.0,40.70185,-73.90238,1.0,30.0,365.0,0.0,,363,,,,,,0,0,1,0,0,0,0,1,0
150.0,40.79572,-73.97639,1.0,30.0,365.0,0.0,,35,,,,,,1,0,0,0,0,0,1,0,0
260.0,40.64644,-73.97479,2.0,30.0,365.0,0.0,,148,,,,,,0,0,1,0,0,1,0,0,0
95.0,40.62291,-73.92224,1.0,30.0,1125.0,99.0,2.33,309,4.76,4.83,4.9,4.83,4.59,1,0,0,0,0,1,0,0,0
92.0,40.7991,-73.96137,4.0,30.0,180.0,0.0,,342,,,,,,0,0,1,0,0,0,1,0,0
85.0,40.75267,-73.93123,1.0,30.0,1125.0,44.0,0.66,365,4.7,4.73,4.95,4.68,4.8,0,0,1,0,0,0,0,1,0
242.0,40.75815,-73.99848,1.0,30.0,90.0,4.0,0.24,225,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
74.0,40.79858981011221,-73.95982671264076,5.0,30.0,180.0,0.0,,342,,,,,,0,0,1,0,0,0,1,0,0
130.0,40.69868,-73.89772,0.0,30.0,31.0,179.0,2.52,89,4.72,4.91,4.83,4.86,4.6,0,0,1,0,0,0,0,1,0
69.0,40.67498695947274,-73.89334721793199,1.0,30.0,365.0,2.0,0.2,364,4.0,3.5,4.5,5.0,3.0,0,0,1,0,0,1,0,0,0
,40.72768,-73.99071,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.80323,-73.94595,1.0,30.0,60.0,27.0,0.27,0,4.7,4.78,4.81,4.67,4.67,0,0,1,0,0,0,1,0,0
,40.7601,-73.96746,1.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
79.0,40.79995346069336,-73.96089172363281,1.0,30.0,180.0,70.0,0.58,263,4.83,4.87,4.96,4.93,4.72,0,0,1,0,0,0,1,0,0
37.0,40.6489,-73.95543,4.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.68706,-73.94859,,30.0,62.0,8.0,0.1,0,4.57,5.0,4.75,4.75,4.5,0,0,1,0,0,1,0,0,0
,40.66223,-73.90976,1.0,30.0,1125.0,2.0,0.03,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
,40.80378,-73.96223,1.0,30.0,1125.0,1.0,0.01,0,4.0,3.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.85371,-73.88757,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,1,0,0,0,0
,40.75944,-73.96704,1.0,30.0,1125.0,17.0,0.19,0,4.76,4.47,5.0,4.94,5.0,0,0,1,0,0,0,1,0,0
114.0,40.75904,-73.96924,0.0,30.0,1125.0,4.0,0.28,342,4.5,5.0,4.25,4.25,5.0,1,0,0,0,0,0,1,0,0
,40.71853,-73.94945,2.0,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
145.0,40.6631,-73.99349,1.0,30.0,1125.0,16.0,0.21,224,4.56,4.56,4.69,4.69,4.5,1,0,0,0,0,1,0,0,0
1129.0,40.76461,-73.96459,5.0,31.0,365.0,0.0,,269,,,,,,1,0,0,0,0,0,1,0,0
320.0,40.69326,-73.99274,1.0,30.0,365.0,1.0,0.04,364,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
300.0,40.6955,-73.98224,1.0,30.0,60.0,0.0,,358,,,,,,1,0,0,0,0,1,0,0,0
,40.73995,-74.00014,1.0,30.0,30.0,3.0,0.04,0,4.33,4.67,4.33,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.81901,-73.95766,1.0,30.0,60.0,0.0,,0,,,,,,0,0,1,0,0,0,1,0,0
,40.71467,-73.94402,2.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,1,0,0,0
,40.67623,-73.98058,,30.0,1125.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
,40.7291,-73.97605,,30.0,1125.0,0.0,,0,,,,,,0,0,0,1,0,0,1,0,0
,40.76066,-73.99092,3.0,30.0,1125.0,1.0,0.01,0,5.0,4.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.75164,-73.93655,,30.0,1125.0,5.0,0.05,0,5.0,4.6,5.0,5.0,4.8,1,0,0,0,0,0,0,1,0
,40.75014,-73.99488,1.0,30.0,1125.0,2.0,0.02,0,4.0,4.5,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
,40.80945,-73.92007,1.0,30.0,1125.0,47.0,0.62,0,4.64,4.54,4.85,4.93,4.5,1,0,0,0,1,0,0,0,0
,40.60681,-73.96112,,30.0,30.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
120.0,40.64645,-73.92947,3.0,30.0,1125.0,0.0,,365,,,,,,1,0,0,0,0,1,0,0,0
,40.74164,-73.9947,2.0,30.0,1125.0,1.0,0.01,0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
